"","Symbol","logFC","logCPM","LR","PValue","FDR","sgRNA","Gene_Regulation"
"HGLibA_35009","PAGE2B",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibA_35009","Depleted in ToxA"
"HGLibA_35337","PBOV1",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibA_35337","Depleted in ToxA"
"HGLibA_36746","PITPNC1",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibA_36746","Depleted in ToxA"
"HGLibA_39321","PTGER4",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibA_39321","Depleted in ToxA"
"HGLibA_39710","PYURF",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibA_39710","Depleted in ToxA"
"HGLibA_43086","SCYL1",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibA_43086","Depleted in ToxA"
"HGLibA_52533","UBAC1",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibA_52533","Depleted in ToxA"
"HGLibA_52607","UBE2G1",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibA_52607","Depleted in ToxA"
"HGLibA_54525","XKR6",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibA_54525","Depleted in ToxA"
"HGLibB_02682","ARG1",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_02682","Depleted in ToxA"
"HGLibB_04769","BRD1",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_04769","Depleted in ToxA"
"HGLibB_06069","C22orf39",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_06069","Depleted in ToxA"
"HGLibB_09526","CHRD",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_09526","Depleted in ToxA"
"HGLibB_18381","GABRR2",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_18381","Depleted in ToxA"
"HGLibB_18472","GAL3ST1",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_18472","Depleted in ToxA"
"HGLibB_22380","HTRA2",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_22380","Depleted in ToxA"
"HGLibB_22704","IFNW1",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_22704","Depleted in ToxA"
"HGLibB_26309","LGALS1",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_26309","Depleted in ToxA"
"HGLibB_31989","NKX2-1",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_31989","Depleted in ToxA"
"HGLibB_33972","OR4K1",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_33972","Depleted in ToxA"
"HGLibB_39972","RABIF",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_39972","Depleted in ToxA"
"HGLibB_40872","RFK",-6.32062434925874,3.94284773051141,6.63471692890284,0.0100010086642574,0.0307430912929106,"HGLibB_40872","Depleted in ToxA"
"HGLibB_10860","COX7C",3.35830719272261,4.52292578113437,6.63456557544746,0.0100018584308263,0.0307430912929106,"HGLibB_10860","Enriched in ToxA"
"HGLibA_07714","CCDC178",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibA_07714","Depleted in ToxA"
"HGLibA_08271","CD1C",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibA_08271","Depleted in ToxA"
"HGLibA_12216","CYP8B1",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibA_12216","Depleted in ToxA"
"HGLibA_18332","GABARAP",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibA_18332","Depleted in ToxA"
"HGLibA_24928","KIF2B",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibA_24928","Depleted in ToxA"
"HGLibA_30069","MRPS23",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibA_30069","Depleted in ToxA"
"HGLibA_41470","RNF112",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibA_41470","Depleted in ToxA"
"HGLibA_42920","SCGB1D4",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibA_42920","Depleted in ToxA"
"HGLibA_49778","TMCC3",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibA_49778","Depleted in ToxA"
"HGLibA_54036","WDR17",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibA_54036","Depleted in ToxA"
"HGLibB_01367","AJAP1",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_01367","Depleted in ToxA"
"HGLibB_04668","BOD1L1",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_04668","Depleted in ToxA"
"HGLibB_11556","CTAGE1",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_11556","Depleted in ToxA"
"HGLibB_12800","DEFB103A",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_12800","Depleted in ToxA"
"HGLibB_15485","ERMN",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_15485","Depleted in ToxA"
"HGLibB_27211","LRRC10B",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_27211","Depleted in ToxA"
"HGLibB_33056","NUTF2",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_33056","Depleted in ToxA"
"HGLibB_34840","P2RY2",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_34840","Depleted in ToxA"
"HGLibB_35136","PARD3B",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_35136","Depleted in ToxA"
"HGLibB_40285","RASGEF1C",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_40285","Depleted in ToxA"
"HGLibB_45811","SNAI1",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_45811","Depleted in ToxA"
"HGLibB_47125","SSTR4",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_47125","Depleted in ToxA"
"HGLibB_48876","TEAD4",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_48876","Depleted in ToxA"
"HGLibB_53565","VGF",-6.32169040688246,3.94340500941465,6.63442693774027,0.0100026368703879,0.0307430912929106,"HGLibB_53565","Depleted in ToxA"
"HGLibB_18097","FTHL17",-3.56551807890245,3.8991345680922,6.63401354697214,0.0100049583949158,0.0307485792795963,"HGLibB_18097","Depleted in ToxA"
"HGLibA_02189","ANO7",-5.47301835319813,3.58874695984478,6.63233431204571,0.0100143943405876,0.0307751382932692,"HGLibA_02189","Depleted in ToxA"
"HGLibA_13188","DHX35",-2.48794049972386,4.72593778850718,6.63228475254946,0.0100146729635079,0.0307751382932692,"HGLibA_13188","Depleted in ToxA"
"HGLibB_29243","MIOS",4.67314534396954,3.65501510812883,6.63118903645194,0.010020835096996,0.0307924252594907,"HGLibB_29243","Enriched in ToxA"
"HGLibB_23726","ITGAM",-5.47367894905902,3.58900789237662,6.63076084414444,0.0100232442385657,0.0307981786471311,"HGLibB_23726","Depleted in ToxA"
"HGLibA_00956","ADH4",-3.46852710852815,3.75326745714604,6.62972686790263,0.0100290641546304,0.0308127609373252,"HGLibA_00956","Depleted in ToxA"
"HGLibA_22188","HSD17B2",-3.46852710852815,3.75326745714604,6.62972686790263,0.0100290641546304,0.0308127609373252,"HGLibA_22188","Depleted in ToxA"
"HGLibA_01011","ADORA1",3.98897297485854,4.0092782806308,6.62661855532987,0.0100465807011065,0.0308649250101518,"HGLibA_01011","Enriched in ToxA"
"HGLibB_34483","OR8H2",3.35801539401282,4.52315484109404,6.62638435784854,0.0100479017644103,0.0308673306880226,"HGLibB_34483","Enriched in ToxA"
"HGLibB_00125","ABCA8",-3.46788576479155,3.75339027004659,6.62520224088146,0.0100545725786877,0.0308861316939198,"HGLibB_00125","Depleted in ToxA"
"HGLibB_49652","TM6SF2",3.6778013525916,4.8266425027128,6.62510907322672,0.0100550985268163,0.0308861316939198,"HGLibB_49652","Enriched in ToxA"
"HGLibA_42919","SCGB1D4",-3.05133404795691,4.03281814454849,6.62496167972002,0.0100559306472052,0.0308870340501153,"HGLibA_42919","Depleted in ToxA"
"HGLibB_56664","ZNF780A",3.44364205207027,5.14119140293167,6.62448055020575,0.0100586473889365,0.0308937246598208,"HGLibB_56664","Enriched in ToxA"
"HGLibB_54064","WDR59",3.45095768386986,3.81964076614621,6.6238115518313,0.010062426199692,0.030903676374655,"HGLibB_54064","Enriched in ToxA"
"HGLibB_29195","MID2",-3.82450679580715,3.98930126106573,6.62244604281351,0.0100701437399707,0.0309257229843345,"HGLibB_29195","Depleted in ToxA"
"HGLibB_43069","SDE2",2.82307422684592,4.79126837327729,6.62076759695151,0.0100796382394421,0.0309532240385114,"HGLibB_43069","Enriched in ToxA"
"HGLibB_11311","CSF1R",-3.82473898329485,3.98942207916854,6.62046132442411,0.0100813717272685,0.0309568903933083,"HGLibB_11311","Depleted in ToxA"
"HGLibB_23484","IQCG",-2.51254974717326,7.09244468103066,6.62028888479556,0.0100823478617587,0.0309582111793674,"HGLibB_23484","Depleted in ToxA"
"HGLibA_49229","TGFBR3",-3.12450958009729,4.07444047465786,6.62019470251305,0.0100828810433071,0.0309582111793674,"HGLibA_49229","Depleted in ToxA"
"HGLibA_44392","SLC13A4",-5.91163080195797,4.03014640748816,6.61998268605183,0.0100840814094812,0.0309602398836713,"HGLibA_44392","Depleted in ToxA"
"HGLibB_34328","OR6B1",-5.33948747044545,3.75350907440615,6.61834513820586,0.0100933575929926,0.0309870614930844,"HGLibB_34328","Depleted in ToxA"
"HGLibB_08755","CDK2AP1",3.54345968716447,5.21957794039803,6.61781040232055,0.0100963885943868,0.0309930499104201,"HGLibB_08755","Enriched in ToxA"
"HGLibA_54240","WEE2",1.73180429143045,5.62536017046611,6.6157416336404,0.010108123622972,0.0310257530826434,"HGLibA_54240","Enriched in ToxA"
"HGLibB_49582","TLR10",4.67245906452105,3.65586144590608,6.61460913682547,0.0101145535981775,0.0310438283629292,"HGLibB_49582","Enriched in ToxA"
"HGLibA_10590","COL5A2",-5.3395873297433,7.59958386079674,6.61258896916193,0.0101260339127397,0.0310774015018515,"HGLibA_10590","Depleted in ToxA"
"HGLibB_11582","CTC1",4.67314783689739,3.65611999974803,6.61238205262956,0.0101272105427106,0.0310790366218802,"HGLibB_11582","Enriched in ToxA"
"HGLibB_17127","FBXW5",-7.03711476569622,4.52599156738511,6.61230476205111,0.0101276500912044,0.0310790366218802,"HGLibB_17127","Depleted in ToxA"
"HGLibA_17380","FGF17",-2.99320396167999,8.00241425734782,6.61031407067901,0.0101389778158643,0.0311121342584148,"HGLibA_17380","Depleted in ToxA"
"HGLibA_15184","ENPP7",-2.96683476050426,4.30184732410311,6.61019749468099,0.0101396415761599,0.031112507014067,"HGLibA_15184","Depleted in ToxA"
"HGLibA_25527","KRT72",-5.47367934812723,3.59014854379749,6.60908858509824,0.0101459577119361,0.0311268933108876,"HGLibA_25527","Depleted in ToxA"
"HGLibB_39118","PSMD2",-5.47367934812723,3.59014854379749,6.60908858509824,0.0101459577119361,0.0311268933108876,"HGLibB_39118","Depleted in ToxA"
"HGLibB_56622","ZNF764",-5.47367934812723,3.59014854379749,6.60908858509824,0.0101459577119361,0.0311268933108876,"HGLibB_56622","Depleted in ToxA"
"HGLibA_16935","FBF1",3.33712681170403,3.91332855632988,6.60830035785198,0.0101504497549327,0.0311390093995163,"HGLibA_16935","Enriched in ToxA"
"HGLibB_52263","TUFT1",4.05809917173757,4.77574383127265,6.60746365521379,0.0101552202859351,0.0311519784775147,"HGLibB_52263","Enriched in ToxA"
"HGLibA_38650","PROC",3.65449458337362,4.3831783834674,6.60726664397653,0.0101563438964589,0.0311537595365448,"HGLibA_38650","Enriched in ToxA"
"HGLibA_43075","SCUBE3",3.06519964641997,6.01790832094949,6.60671550249903,0.0101594878883793,0.031161325980451,"HGLibA_43075","Enriched in ToxA"
"HGLibA_00794","ADAMTS10",4.8865081862643,3.54266123606682,6.60664381887213,0.0101598968816397,0.031161325980451,"HGLibA_00794","Enriched in ToxA"
"HGLibA_08561","CDC42BPB",-3.44333404523109,4.26568203845221,6.60516495501318,0.0101683383543663,0.0311855496020238,"HGLibA_08561","Depleted in ToxA"
"HGLibA_08439","CD70",4.67280317263771,3.90681469572839,6.60297585084765,0.0101808471359302,0.0312222441057153,"HGLibA_08439","Enriched in ToxA"
"HGLibA_27186","LRIT1",4.88650750029464,4.37944029855642,6.60041941834582,0.0101954748409966,0.0312654325753648,"HGLibA_27186","Enriched in ToxA"
"HGLibA_02415","APH1B",5.38839559376165,3.66003413933732,6.59907466721308,0.0102031780465975,0.0312873829004509,"HGLibA_02415","Enriched in ToxA"
"HGLibA_00757","ADAM22",-4.62569020115292,3.26892903849397,6.59803808665762,0.0102091200152063,0.0313003244825736,"HGLibA_00757","Depleted in ToxA"
"HGLibA_20846","HAPLN3",-4.62569020115292,3.26892903849397,6.59803808665762,0.0102091200152063,0.0313003244825736,"HGLibA_20846","Depleted in ToxA"
"HGLibB_30110","MS4A4A",-4.62569020115292,3.26892903849397,6.59803808665762,0.0102091200152063,0.0313003244825736,"HGLibB_30110","Depleted in ToxA"
"HGLibB_05601","C18orf21",3.99077975578402,3.96620163232762,6.59795774915907,0.0102095806802308,0.0313003244825736,"HGLibB_05601","Enriched in ToxA"
"HGLibB_48309","TAS2R13",-3.4684658149353,3.70061348969117,6.59605368064152,0.0102205050814232,0.0313321420270634,"HGLibB_48309","Depleted in ToxA"
"HGLibA_47547","STON1-GTF2A1L",-4.59982457232287,4.40105559876745,6.59413180161957,0.0102315438210328,0.0313617287113073,"HGLibA_47547","Depleted in ToxA"
"HGLibB_19203","GLCCI1",-3.97490072270441,4.11382855118609,6.59402992227238,0.0102321293287442,0.0313617287113073,"HGLibB_19203","Depleted in ToxA"
"HGLibA_15393","EPX",-3.46781865745487,3.70073964806626,6.5914294593933,0.0102470860041662,0.0314052385318924,"HGLibA_15393","Depleted in ToxA"
"HGLibA_04401","BEND2",-3.46794684422117,3.70081005696405,6.5893690876911,0.0102589522348329,0.0314332104976807,"HGLibA_04401","Depleted in ToxA"
"HGLibA_15523","ERP27",-3.46794684422117,3.70081005696405,6.5893690876911,0.0102589522348329,0.0314332104976807,"HGLibA_15523","Depleted in ToxA"
"HGLibA_18896","GDPD3",-3.46794684422117,3.70081005696405,6.5893690876911,0.0102589522348329,0.0314332104976807,"HGLibA_18896","Depleted in ToxA"
"HGLibA_44186","SIN3B",-3.46794684422117,3.70081005696405,6.5893690876911,0.0102589522348329,0.0314332104976807,"HGLibA_44186","Depleted in ToxA"
"HGLibB_49741","TMED10",-3.46794684422117,3.70081005696405,6.5893690876911,0.0102589522348329,0.0314332104976807,"HGLibB_49741","Depleted in ToxA"
"HGLibB_47478","STOML1",-6.24857112096858,4.07359205105651,6.58893545762788,0.010261451420046,0.0314391889523817,"HGLibB_47478","Depleted in ToxA"
"HGLibB_18838","GDF2",-4.11115697444781,4.11302543261697,6.58485685958333,0.010284988595248,0.0315096198363414,"HGLibB_18838","Depleted in ToxA"
"HGLibB_20304","GRK5",-5.19140680166891,3.9002005799901,6.58311579720872,0.0102950529396295,0.0315370853919251,"HGLibB_20304","Depleted in ToxA"
"HGLibB_52584","UBE2Q2",-5.19140680166891,3.9002005799901,6.58311579720872,0.0102950529396295,0.0315370853919251,"HGLibB_52584","Depleted in ToxA"
"HGLibA_25841","KRTAP9-6",2.91240424837414,5.00887177364663,6.5826430106929,0.0102977876610935,0.0315437785093389,"HGLibA_25841","Enriched in ToxA"
"HGLibA_00112","ABCA4",-6.17063790785795,3.89727177992109,6.58081375131664,0.0103083755954472,0.0315745252809563,"HGLibA_00112","Depleted in ToxA"
"HGLibB_31076","NAP1L3",-6.17167751568727,3.89777942580357,6.58048677366412,0.0103102693499774,0.0315752686781389,"HGLibB_31076","Depleted in ToxA"
"HGLibB_40516","RBM47",-6.45756414184614,4.11240375997601,6.58027714185284,0.0103114836609375,0.0315773019524402,"HGLibB_40516","Depleted in ToxA"
"HGLibB_15145","ENPP1",-3.38517648632238,4.19183382749228,6.57854056840334,0.010321548557683,0.0316064370943609,"HGLibB_15145","Depleted in ToxA"
"HGLibA_45222","SLC4A5",-4.00411924432131,4.7233516714561,6.57827485273285,0.0103230894906848,0.0316094686101861,"HGLibA_45222","Depleted in ToxA"
"HGLibA_10752","COQ3",6.14004457328107,3.82455554896255,6.57619091937636,0.0103351827769945,0.031642853911589,"HGLibA_10752","Enriched in ToxA"
"HGLibA_15703","EVPLL",-3.56648840776662,3.80310627980007,6.57611095267431,0.0103356471215237,0.031642853911589,"HGLibA_15703","Depleted in ToxA"
"HGLibA_33885","OR2T4",-4.11176799682103,4.11379613519725,6.57601067037402,0.0103362294633462,0.0316429482418527,"HGLibA_33885","Depleted in ToxA"
"HGLibB_23616","ISCA2",-5.19140706447612,3.59005736500223,6.57550142531464,0.0103391871813313,0.031650314062241,"HGLibB_23616","Depleted in ToxA"
"HGLibA_22869","IGLL5",5.07480828407265,3.60174125341326,6.57533855292949,0.0103401333345363,0.0316515216241983,"HGLibA_22869","Enriched in ToxA"
"HGLibA_52403","TXN2",-6.17063784028698,3.89775755085391,6.57414515657883,0.0103470686843836,0.0316693716526614,"HGLibA_52403","Depleted in ToxA"
"HGLibB_55435","ZNF154",-6.17063784028698,3.89775755085391,6.57414515657883,0.0103470686843836,0.0316693716526614,"HGLibB_55435","Depleted in ToxA"
"HGLibA_54008","WDFY2",-5.70964775938356,3.80386711998845,6.5740214245449,0.0103477880183512,0.0316698838139796,"HGLibA_54008","Depleted in ToxA"
"HGLibB_31932","NIPSNAP3A",-6.17167758317972,3.89826510431006,6.5738199256982,0.0103489595706062,0.0316700905400252,"HGLibB_31932","Depleted in ToxA"
"HGLibB_35253","PAX3",-6.17167758317972,3.89826510431006,6.5738199256982,0.0103489595706062,0.0316700905400252,"HGLibB_35253","Depleted in ToxA"
"HGLibB_46146","SOS1",3.36132137515035,4.82782455665754,6.57106306966192,0.0103650021168079,0.0317174924768052,"HGLibB_46146","Enriched in ToxA"
"HGLibB_07998","CCL25",-1.81339174088031,5.24916447305524,6.57004688242252,0.0103709218876876,0.0317339147446559,"HGLibB_07998","Depleted in ToxA"
"HGLibB_51665","TRPC3",-3.38378143047732,4.19202822106054,6.56621037636023,0.0103933026158004,0.0318007013479982,"HGLibB_51665","Depleted in ToxA"
"HGLibA_34790","OVCA2",-5.33958900325768,7.21731652113162,6.56501311699812,0.0104002971088316,0.0318027290710765,"HGLibA_34790","Depleted in ToxA"
"HGLibA_28129","MAP1LC3C",-4.62569020306323,3.270263929258,6.56492001157337,0.010400841241018,0.0318027290710765,"HGLibA_28129","Depleted in ToxA"
"HGLibB_10591","COL6A3",-4.62569020306323,3.270263929258,6.56492001157337,0.010400841241018,0.0318027290710765,"HGLibB_10591","Depleted in ToxA"
"HGLibB_44256","SLAIN2",-4.62569020306323,3.270263929258,6.56492001157337,0.010400841241018,0.0318027290710765,"HGLibB_44256","Depleted in ToxA"
"HGLibB_46904","SRF",-3.56576459290508,3.80373670585428,6.5635181415432,0.0104090376615847,0.0318027290710765,"HGLibB_46904","Depleted in ToxA"
"HGLibA_28933","METAP2",3.32625211462609,4.82725338285218,6.56306831509969,0.010411669099509,0.0318027290710765,"HGLibA_28933","Enriched in ToxA"
"HGLibA_34154","OR52D1",3.13829511086988,5.61322644612412,6.56271367475799,0.0104137441895001,0.0318027290710765,"HGLibA_34154","Enriched in ToxA"
